城市编码,区域年鉴.年份,城市别名,级别
520200,2008,六盘水市,地级市（区）
520300,2008,遵义市,地级市（区）
520400,2008,安顺市,地级市（区）
520500,2008,毕节市,地级市（区）
520600,2008,铜仁市,地级市（区）
522300,2008,黔西南布依族苗族自治州,地级市（区）
522600,2008,黔东南苗族侗族自治州,地级市（区）
522700,2008,黔南布依族苗族自治州,地级市（区）
530100,2008,昆明市,地级市（区）
530300,2008,曲靖市,地级市（区）
530400,2008,玉溪市,地级市（区）
530500,2008,保山市,地级市（区）
530600,2008,昭通市,地级市（区）
530700,2008,丽江市,地级市（区）
530800,2008,普洱市,地级市（区）
530900,2008,临沧市,地级市（区）
532300,2008,楚雄彝族自治州,地级市（区）
532500,2008,红河哈尼族彝族自治州,地级市（区）
532600,2008,文山壮族苗族自治州,地级市（区）
532800,2008,西双版纳傣族自治州,地级市（区）
532900,2008,大理白族自治州,地级市（区）
533100,2008,德宏傣族景颇族自治州,地级市（区）
533300,2008,怒江傈僳族自治州,地级市（区）
533400,2008,迪庆藏族自治州,地级市（区）
540100,2008,拉萨市,地级市（区）
542100,2008,昌都地区,地级市（区）
542200,2008,山南地区,地级市（区）
542300,2008,日喀则地区,地级市（区）
542400,2008,那曲地区,地级市（区）
542500,2008,阿里地区,地级市（区）
542600,2008,林芝地区,地级市（区）
610100,2008,西安市,副省级城市
610200,2008,铜川市,地级市（区）
610300,2008,宝鸡市,地级市（区）
610400,2008,咸阳市,地级市（区）
610500,2008,渭南市,地级市（区）
610600,2008,延安市,地级市（区）
610700,2008,汉中市,地级市（区）
610800,2008,榆林市,地级市（区）
610900,2008,安康市,地级市（区）
611000,2008,商洛市,地级市（区）
620100,2008,兰州市,地级市（区）
620200,2008,嘉峪关市,地级市（区）
620300,2008,金昌市,地级市（区）
620400,2008,白银市,地级市（区）
620500,2008,天水市,地级市（区）
620600,2008,武威市,地级市（区）
620700,2008,张掖市,地级市（区）
620800,2008,平凉市,地级市（区）
620900,2008,酒泉市,地级市（区）
621000,2008,庆阳市,地级市（区）
621100,2008,定西市,地级市（区）
621200,2008,陇南市,地级市（区）
622900,2008,临夏回族自治州,地级市（区）
623000,2008,甘南藏族自治州,地级市（区）
630100,2008,西宁市,地级市（区）
632100,2008,海东地区,地级市（区）
632200,2008,海北藏族自治州,地级市（区）
632300,2008,黄南藏族自治州,地级市（区）
632500,2008,海南藏族自治州,地级市（区）
632600,2008,果洛藏族自治州,地级市（区）
632700,2008,玉树藏族自治州,地级市（区）
632800,2008,海西蒙古族藏族自治州,地级市（区）
640100,2008,银川市,地级市（区）
640200,2008,石嘴山市,地级市（区）
640300,2008,吴忠市,地级市（区）
640400,2008,固原市,地级市（区）
640500,2008,中卫市,地级市（区）
650100,2008,乌鲁木齐市,地级市（区）
650200,2008,克拉玛依市,地级市（区）
652100,2008,吐鲁番地区,地级市（区）
652200,2008,哈密地区,地级市（区）
652300,2008,昌吉回族自治州,地级市（区）
652700,2008,博尔塔拉蒙古自治州,地级市（区）
652800,2008,巴音郭楞蒙古自治州,地级市（区）
652900,2008,阿克苏地区,地级市（区）
653000,2008,克孜勒苏柯尔克孜自治州,地级市（区）
653100,2008,喀什地区,地级市（区）
653200,2008,和田地区,地级市（区）
654000,2008,伊犁哈萨克自治州,地级市（区）
654200,2008,塔城地区,地级市（区）
654300,2008,阿勒泰地区,地级市（区）
659001,2008,石河子市,省直辖县
659002,2008,阿拉尔市,省直辖县
659003,2008,图木舒克市,省直辖县
659004,2008,五家渠市,省直辖县
130100,2009,石家庄市,地级市（区）
130200,2009,唐山市,地级市（区）
130300,2009,秦皇岛市,地级市（区）
130400,2009,邯郸市,地级市（区）
130500,2009,邢台市,地级市（区）
130600,2009,保定市,地级市（区）
130700,2009,张家口市,地级市（区）
130800,2009,承德市,地级市（区）
130900,2009,沧州市,地级市（区）
131000,2009,廊坊市,地级市（区）
131100,2009,衡水市,地级市（区）
140100,2009,太原市,地级市（区）
140200,2009,大同市,地级市（区）
140300,2009,阳泉市,地级市（区）
140400,2009,长治市,地级市（区）
140500,2009,晋城市,地级市（区）
140600,2009,朔州市,地级市（区）
140700,2009,晋中市,地级市（区）
140800,2009,运城市,地级市（区）
140900,2009,忻州市,地级市（区）
141000,2009,临汾市,地级市（区）
141100,2009,吕梁市,地级市（区）
150100,2009,呼和浩特市,地级市（区）
150200,2009,包头市,地级市（区）
150300,2009,乌海市,地级市（区）
150400,2009,赤峰市,地级市（区）
150500,2009,通辽市,地级市（区）
150600,2009,鄂尔多斯市,地级市（区）
150700,2009,呼伦贝尔市,地级市（区）
150800,2009,巴彦淖尔市,地级市（区）
150900,2009,乌兰察布市,地级市（区）
152200,2009,兴安盟,地级市（区）
152500,2009,锡林郭勒盟,地级市（区）
152900,2009,阿拉善盟,地级市（区）
210100,2009,沈阳市,副省级城市
210200,2009,大连市,副省级城市
210300,2009,鞍山市,地级市（区）
210400,2009,抚顺市,地级市（区）
210500,2009,本溪市,地级市（区）
210600,2009,丹东市,地级市（区）
210700,2009,锦州市,地级市（区）
210800,2009,营口市,地级市（区）
210900,2009,阜新市,地级市（区）
211000,2009,辽阳市,地级市（区）
211100,2009,盘锦市,地级市（区）
211200,2009,铁岭市,地级市（区）
211300,2009,朝阳市,地级市（区）
211400,2009,葫芦岛市,地级市（区）
220100,2009,长春市,副省级城市
220200,2009,吉林市,地级市（区）
220300,2009,四平市,地级市（区）
220400,2009,辽源市,地级市（区）
220500,2009,通化市,地级市（区）
220600,2009,白山市,地级市（区）
220700,2009,松原市,地级市（区）
220800,2009,白城市,地级市（区）
222400,2009,延边朝鲜族自治州,地级市（区）
230100,2009,哈尔滨市,副省级城市
230200,2009,齐齐哈尔市,地级市（区）
230300,2009,鸡西市,地级市（区）
230400,2009,鹤岗市,地级市（区）
230500,2009,双鸭山市,地级市（区）
230600,2009,大庆市,地级市（区）
230700,2009,伊春市,地级市（区）
230800,2009,佳木斯市,地级市（区）
230900,2009,七台河市,地级市（区）
231000,2009,牡丹江市,地级市（区）
231100,2009,黑河市,地级市（区）
231200,2009,绥化市,地级市（区）
232700,2009,大兴安岭地区,地级市（区）
320100,2009,南京市,副省级城市
320200,2009,无锡市,地级市（区）
320300,2009,徐州市,地级市（区）
320400,2009,常州市,地级市（区）
320500,2009,苏州市,地级市（区）
320600,2009,南通市,地级市（区）
320700,2009,连云港市,地级市（区）
320800,2009,淮安市,地级市（区）
320900,2009,盐城市,地级市（区）
321000,2009,扬州市,地级市（区）
321100,2009,镇江市,地级市（区）
321200,2009,泰州市,地级市（区）
321300,2009,宿迁市,地级市（区）
330100,2009,杭州市,副省级城市
330200,2009,宁波市,副省级城市
330300,2009,温州市,地级市（区）
330400,2009,嘉兴市,地级市（区）
330500,2009,湖州市,地级市（区）
330600,2009,绍兴市,地级市（区）
330700,2009,金华市,地级市（区）
330800,2009,衢州市,地级市（区）
330900,2009,舟山市,地级市（区）
331000,2009,台州市,地级市（区）
331100,2009,丽水市,地级市（区）
340100,2009,合肥市,地级市（区）
340200,2009,芜湖市,地级市（区）
340300,2009,蚌埠市,地级市（区）
340400,2009,淮南市,地级市（区）
340500,2009,马鞍山市,地级市（区）
340600,2009,淮北市,地级市（区）
340700,2009,铜陵市,地级市（区）
340800,2009,安庆市,地级市（区）
341000,2009,黄山市,地级市（区）
341100,2009,滁州市,地级市（区）
341200,2009,阜阳市,地级市（区）
341300,2009,宿州市,地级市（区）
341400,2009,巢湖市,
341500,2009,六安市,地级市（区）
341600,2009,亳州市,地级市（区）
341700,2009,池州市,地级市（区）
341800,2009,宣城市,地级市（区）
350100,2009,福州市,地级市（区）
350200,2009,厦门市,副省级城市
350300,2009,莆田市,地级市（区）
350400,2009,三明市,地级市（区）
350500,2009,泉州市,地级市（区）
350600,2009,漳州市,地级市（区）
350700,2009,南平市,地级市（区）
350800,2009,龙岩市,地级市（区）
350900,2009,宁德市,地级市（区）
360100,2009,南昌市,地级市（区）
360200,2009,景德镇市,地级市（区）
360300,2009,萍乡市,地级市（区）
360400,2009,九江市,地级市（区）
360500,2009,新余市,地级市（区）
360600,2009,鹰潭市,地级市（区）
360700,2009,赣州市,地级市（区）
360800,2009,吉安市,地级市（区）
360900,2009,宜春市,地级市（区）
361000,2009,抚州市,地级市（区）
361100,2009,上饶市,地级市（区）
370100,2009,济南市,副省级城市
370200,2009,青岛市,副省级城市
370300,2009,淄博市,地级市（区）
370400,2009,枣庄市,地级市（区）
370500,2009,东营市,地级市（区）
370600,2009,烟台市,地级市（区）
370700,2009,潍坊市,地级市（区）
370800,2009,济宁市,地级市（区）
370900,2009,泰安市,地级市（区）
371000,2009,威海市,地级市（区）
371100,2009,日照市,地级市（区）
371200,2009,莱芜市,地级市（区）
371300,2009,临沂市,地级市（区）
371400,2009,德州市,地级市（区）
371500,2009,聊城市,地级市（区）
371600,2009,滨州市,地级市（区）
371700,2009,菏泽市,地级市（区）
410100,2009,郑州市,地级市（区）
410200,2009,开封市,地级市（区）
410300,2009,洛阳市,地级市（区）
410400,2009,平顶山市,地级市（区）
410500,2009,安阳市,地级市（区）
410600,2009,鹤壁市,地级市（区）
410700,2009,新乡市,地级市（区）
410800,2009,焦作市,地级市（区）
410900,2009,濮阳市,地级市（区）
411000,2009,许昌市,地级市（区）
411100,2009,漯河市,地级市（区）
411200,2009,三门峡市,地级市（区）
411300,2009,南阳市,地级市（区）
411400,2009,商丘市,地级市（区）
411500,2009,信阳市,地级市（区）
411600,2009,周口市,地级市（区）
411700,2009,驻马店市,地级市（区）
419001,2009,济源市,省直辖县
420100,2009,武汉市,副省级城市
420200,2009,黄石市,地级市（区）
420300,2009,十堰市,地级市（区）
420500,2009,宜昌市,地级市（区）
420600,2009,襄阳市,地级市（区）
420700,2009,鄂州市,地级市（区）
420800,2009,荆门市,地级市（区）
420900,2009,孝感市,地级市（区）
421000,2009,荆州市,地级市（区）
421100,2009,黄冈市,地级市（区）
421200,2009,咸宁市,地级市（区）
421300,2009,随州市,地级市（区）
422800,2009,恩施土家族苗族自治州,地级市（区）
429004,2009,仙桃市,省直辖县
429005,2009,潜江市,省直辖县
429006,2009,天门市,省直辖县
429021,2009,神农架林区,省直辖县
430100,2009,长沙市,地级市（区）
430200,2009,株洲市,地级市（区）
430300,2009,湘潭市,地级市（区）
430400,2009,衡阳市,地级市（区）
430500,2009,邵阳市,地级市（区）
430600,2009,岳阳市,地级市（区）
430700,2009,常德市,地级市（区）
430800,2009,张家界市,地级市（区）
430900,2009,益阳市,地级市（区）
431000,2009,郴州市,地级市（区）
431100,2009,永州市,地级市（区）
431200,2009,怀化市,地级市（区）
431300,2009,娄底市,地级市（区）
433100,2009,湘西土家族苗族自治州,地级市（区）
440100,2009,广州市,副省级城市
440200,2009,韶关市,地级市（区）
440300,2009,深圳市,副省级城市
440400,2009,珠海市,地级市（区）
